iter	Passed	Remaining
1679	9205	1753
1680	9210	1747
1681	9216	1742
1682	9222	1737
1683	9227	1731
1684	9233	1726
1685	9238	1720
1686	9244	1715
1687	9249	1709
1688	9255	1704
1689	9261	1698
1690	9266	1693
1691	9273	1688
1692	9279	1682
1693	9285	1677
1694	9291	1671
1695	9298	1666
1696	9304	1661
1697	9310	1655
1698	9316	1650
1699	9321	1645
1700	9327	1639
1701	9332	1634
1702	9338	1628
1703	9344	1623
1704	9349	1617
1705	9355	1612
1706	9363	1607
1707	9368	1601
1708	9373	1596
1709	9379	1590
1710	9384	1585
1711	9389	1579
1712	9395	1574
1713	9400	1568
1714	9405	1563
1715	9411	1557
1716	9416	1552
1717	9421	1546
1718	9427	1541
1719	9432	1535
1720	9437	1529
1721	9442	1524
1722	9447	1518
1723	9452	1513
1724	9458	1507
1725	9463	1502
1726	9469	1496
1727	9475	1491
1728	9480	1485
1729	9485	1480
1730	9491	1474
1731	9498	1469
1732	9504	1464
1733	9510	1458
1734	9516	1453
1735	9522	1448
1736	9528	1442
1737	9534	1437
1738	9540	1431
1739	9545	1426
1740	9551	1420
1741	9556	1415
1742	9562	1409
1743	9567	1404
1744	9573	1398
1745	9578	1393
1746	9583	1387
1747	9589	1382
1748	9594	1376
1749	9599	1371
1750	9605	1365
1751	9611	1360
1752	9616	1355
1753	9622	1349
1754	9628	1344
1755	9633	1338
1756	9639	1333
1757	9644	1327
1758	9649	1322
1759	9655	1316
1760	9660	1311
1761	9665	1305
1762	9671	1300
1763	9677	1294
1764	9682	1289
1765	9688	1283
1766	9695	1278
1767	9701	1273
1768	9706	1267
1769	9712	1262
1770	9718	1256
1771	9723	1251
1772	9728	1245
1773	9734	1240
1774	9739	1234
1775	9745	1229
1776	9751	1223
1777	9756	1218
1778	9761	1212
1779	9766	1207
1780	9772	1201
1781	9777	1196
1782	9783	1190
1783	9788	1185
1784	9794	1179
1785	9799	1174
1786	9805	1168
1787	9810	1163
1788	9816	1157
1789	9821	1152
1790	9827	1146
1791	9833	1141
1792	9838	1135
1793	9843	1130
1794	9850	1124
1795	9855	1119
1796	9860	1113
1797	9866	1108
1798	9871	1102
1799	9877	1097
1800	9884	1092
1801	9891	1086
1802	9897	1081
1803	9902	1075
1804	9908	1070
1805	9915	1065
1806	9920	1059
1807	9926	1054
1808	9932	1048
1809	9937	1043
1810	9942	1037
1811	9948	1032
1812	9953	1026
1813	9958	1021
1814	9964	1015
1815	9969	1010
1816	9974	1004
1817	9980	999
1818	9986	993
1819	9991	988
1820	9997	982
1821	10002	977
1822	10007	971
1823	10013	966
1824	10018	960
1825	10024	955
1826	10029	949
1827	10035	944
1828	10040	938
1829	10046	933
1830	10051	927
1831	10056	922
1832	10062	916
1833	10068	911
1834	10074	905
1835	10080	900
1836	10085	894
1837	10091	889
1838	10098	884
1839	10104	878
1840	10110	873
1841	10116	867
1842	10121	862
1843	10127	856
1844	10132	851
1845	10138	845
1846	10143	840
1847	10149	834
1848	10154	829
1849	10160	823
1850	10166	818
1851	10172	812
1852	10177	807
1853	10183	801
1854	10188	796
1855	10194	790
1856	10199	785
1857	10204	779
1858	10210	774
1859	10215	768
1860	10220	763
1861	10226	757
1862	10231	752
1863	10237	746
1864	10243	741
1865	10248	735
1866	10253	730
1867	10259	724
1868	10264	719
1869	10269	713
1870	10275	708
1871	10281	703
1872	10287	697
1873	10293	692
1874	10298	686
1875	10304	681
1876	10310	675
1877	10316	670
1878	10322	664
1879	10327	659
1880	10332	653
1881	10338	648
1882	10344	642
1883	10349	637
1884	10355	631
1885	10360	626
1886	10366	620
1887	10371	615
1888	10377	609
1889	10382	604
1890	10388	598
1891	10393	593
1892	10399	587
1893	10405	582
1894	10410	576
1895	10415	571
1896	10420	565
1897	10426	560
1898	10431	554
1899	10437	549
1900	10442	543
1901	10448	538
1902	10453	532
1903	10459	527
1904	10464	521
1905	10469	516
1906	10474	510
1907	10480	505
1908	10486	499
1909	10492	494
1910	10498	488
1911	10503	483
1912	10509	477
1913	10514	472
1914	10519	466
1915	10524	461
1916	10529	455
1917	10535	450
1918	10540	444
1919	10545	439
1920	10550	433
1921	10555	428
1922	10561	422
1923	10566	417
1924	10572	411
1925	10577	406
1926	10582	400
1927	10588	395
1928	10592	389
1929	10597	384
1930	10602	378
1931	10608	373
1932	10613	367
1933	10619	362
1934	10626	356
1935	10632	351
1936	10638	346
1937	10644	340
1938	10650	335
1939	10657	329
1940	10663	324
1941	10670	318
1942	10676	313
1943	10682	307
1944	10688	302
1945	10695	296
1946	10701	291
1947	10706	285
1948	10712	280
1949	10717	274
1950	10722	269
1951	10728	263
1952	10734	258
1953	10738	252
1954	10744	247
1955	10749	241
1956	10754	236
1957	10759	230
1958	10765	225
1959	10770	219
1960	10775	214
1961	10780	208
1962	10785	203
1963	10790	197
1964	10795	192
1965	10801	186
1966	10806	181
1967	10811	175
1968	10816	170
1969	10821	164
1970	10826	159
1971	10831	153
1972	10836	148
1973	10841	142
1974	10847	137
1975	10851	131
1976	10857	126
1977	10862	120
1978	10867	115
1979	10872	109
1980	10878	104
1981	10884	98
1982	10890	93
1983	10896	87
1984	10902	82
1985	10907	76
1986	10913	71
1987	10917	65
1988	10922	60
1989	10928	54
1990	10934	49
1991	10939	43
1992	10944	38
1993	10949	32
1994	10955	27
1995	10961	21
1996	10966	16
1997	10971	10
1998	10977	5
1999	10982	0
