iter	Logloss
208	0.4423555196
209	0.442221873
210	0.4420579274
211	0.4419283295
212	0.4417123871
213	0.4415052643
214	0.4412512258
215	0.4409341024
216	0.4407618357
217	0.4406436106
218	0.4405448456
219	0.4403234863
220	0.4401850586
221	0.4400740306
222	0.4399835307
223	0.4398511963
224	0.4397321269
225	0.4395827535
226	0.4394807536
227	0.4392841695
228	0.43909788
229	0.439022344
230	0.4388595683
231	0.4387382202
232	0.4385153859
233	0.4384110463
234	0.4382942301
235	0.4381944987
236	0.4380102895
237	0.4377820333
238	0.4376025238
239	0.4374986623
240	0.4373480275
241	0.4371491292
242	0.4369198964
243	0.4368200378
244	0.4367209269
245	0.4366140442
246	0.4365286458
247	0.4364367879
248	0.4363407847
249	0.4362268982
250	0.4360998027
251	0.4359580383
252	0.4357756805
253	0.4355954183
254	0.4354602865
255	0.4353530426
256	0.435226181
257	0.4350919139
258	0.4349829051
259	0.4348775635
260	0.4347560577
261	0.4345744985
262	0.4344912974
263	0.4344091899
264	0.4341368459
265	0.4340060374
266	0.4337692057
267	0.433639857
268	0.4335431925
269	0.4333328959
270	0.4331446177
271	0.433054128
272	0.4328654785
273	0.4326361898
274	0.4325464376
275	0.432381429
276	0.4322985433
277	0.4322000326
278	0.4321064606
279	0.4319758759
280	0.4318893687
281	0.4317851817
282	0.4316630809
283	0.431490331
284	0.4313526967
285	0.4312479451
286	0.4310665995
287	0.4309813995
288	0.4308576253
289	0.4307664998
290	0.4306770477
291	0.4305907288
292	0.4305037791
293	0.4303427582
294	0.4302598877
295	0.4301965535
296	0.4301185303
297	0.4298848165
298	0.4297995148
299	0.4297065023
300	0.4295012817
301	0.4293604533
302	0.4291898397
303	0.429029719
304	0.4289195658
305	0.428787262
306	0.4287067413
307	0.4285818787
308	0.4285218811
309	0.4284513855
310	0.4283313192
311	0.428172877
312	0.428105128
313	0.4280389353
314	0.4278610687
315	0.4277896932
316	0.4277155253
317	0.427531189
318	0.4273503011
319	0.427224055
320	0.4271469218
321	0.427038442
322	0.4269512685
323	0.4268698781
324	0.4267679901
325	0.4267192688
326	0.4266566569
327	0.4265491994
328	0.4264939423
329	0.426399058
330	0.4263256073
331	0.4262497762
332	0.4261107635
333	0.4260047862
334	0.4259474233
335	0.4258928019
336	0.4257928009
337	0.4257323303
338	0.4256649577
339	0.4256058197
340	0.4254540863
341	0.4253916829
342	0.4253127187
343	0.4252185313
344	0.4251631978
345	0.4250737661
346	0.4249916941
347	0.424935557
348	0.4248568675
349	0.4247387187
350	0.4246684011
351	0.4245846354
352	0.4245042521
353	0.424429245
354	0.4243689321
355	0.4243066711
356	0.4242107239
357	0.4239621785
358	0.423811793
359	0.423733312
360	0.4236016184
361	0.4235181325
362	0.4233837026
363	0.42326533
364	0.4231926117
365	0.423120519
366	0.4230502065
367	0.422972875
368	0.4228267314
369	0.4227610677
370	0.4226832225
371	0.4225983531
372	0.4224866689
373	0.4223325399
374	0.4222631378
375	0.4221881968
376	0.4220296885
377	0.4219766083
378	0.4219144999
379	0.421700765
380	0.4215943604
381	0.4214265798
382	0.4213231659
383	0.4212786814
384	0.4211247152
385	0.4210670929
386	0.4210116526
387	0.4209348755
388	0.4208875987
389	0.4208268483
390	0.4207747955
391	0.4206310832
392	0.42055808
393	0.4204569702
394	0.4202791545
395	0.4201829224
396	0.4200081584
397	0.4199588521
398	0.4197477061
399	0.4196925151
400	0.4195665487
401	0.4195027313
402	0.419453654
403	0.4193925374
404	0.4192565715
405	0.4192026774
406	0.4191024526
407	0.4189907786
408	0.4189405823
409	0.4188680929
410	0.4187815806
411	0.4187075857
412	0.4185815837
413	0.4185269521
414	0.4184358419
415	0.4183820597
416	0.4182586568
417	0.418188441
418	0.4180652161
419	0.417968689
420	0.4179246165
421	0.4178633931
422	0.4178205261
423	0.4176779683
424	0.417622172
425	0.4175663452
426	0.417521759
427	0.4174602153
428	0.4173417206
429	0.4172748515
430	0.4172246399
431	0.4171628011
432	0.4170280762
433	0.4169381866
434	0.4168674113
435	0.4168235219
436	0.4167404785
437	0.4166376241
438	0.4165279592
439	0.4163792572
440	0.4162891591
441	0.4162444356
442	0.4161913096
443	0.4160563761
444	0.4160092519
445	0.4159199829
446	0.4158746999
447	0.4158204295
448	0.415790095
449	0.4157466634
450	0.4155856018
451	0.4155335185
452	0.4154673971
453	0.4153441976
454	0.4152583059
455	0.4151596629
456	0.4151163635
457	0.4150526072
458	0.4149946289
459	0.4149432831
460	0.4148682149
461	0.4148207855
462	0.4147485453
463	0.4145995941
464	0.4145437012
465	0.4144561869
466	0.4144031423
467	0.4143711344
468	0.4143214467
469	0.4142326202
470	0.4141781667
471	0.4141487274
472	0.4141150309
473	0.4140673777
474	0.4140247243
475	0.4139747162
476	0.4139206696
477	0.4138687236
478	0.413818222
479	0.4137426961
480	0.4136873169
481	0.4136424255
482	0.4135998535
483	0.4135512288
484	0.4135014445
485	0.4133668365
486	0.4132581126
487	0.4131438192
488	0.4130795441
489	0.4130368805
490	0.4128936208
491	0.4128052419
492	0.4127687124
493	0.4127275035
494	0.4126861979
495	0.4126382802
496	0.4126051992
497	0.4125490774
498	0.4124796702
499	0.4123593699
500	0.4123111623
501	0.4122298635
502	0.4120569916
503	0.4120208639
504	0.4119407603
505	0.4119056396
506	0.4118418528
507	0.4118035634
508	0.411750117
509	0.4116998901
510	0.4115517171
511	0.4114082642
512	0.411358256
513	0.4113135478
514	0.4112528432
515	0.4111348572
516	0.4110157216
517	0.4109474436
518	0.410912618
519	0.4108569539
520	0.4107464142
521	0.4106937968
522	0.4106576385
523	0.4105143789
524	0.4104370728
525	0.4103921814
526	0.4102975311
527	0.4102020162
528	0.4101458995
529	0.4100416107
530	0.4099980876
531	0.4099347483
532	0.4098870799
533	0.4097824198
534	0.4096875966
535	0.4096393687
536	0.4095912628
537	0.4095409902
538	0.4094296672
539	0.4093697001
540	0.4092575836
541	0.4091909943
542	0.4091112264
543	0.4090365499
544	0.4089461517
545	0.408901769
546	0.4087954305
547	0.4087533315
548	0.4086392314
549	0.4085929159
550	0.4085310313
551	0.4084638824
552	0.4083600922
553	0.4083130544
554	0.4082352448
555	0.4080836843
556	0.4079957784
557	0.4079284821
558	0.407893692
559	0.4078028208
560	0.4077266642
561	0.4076834462
562	0.4076367696
563	0.4075796814
564	0.4075084737
565	0.4074076436
566	0.4073255666
567	0.4072649536
568	0.4072131449
569	0.4071663767
570	0.4071192424
571	0.4070272827
572	0.4069354604
573	0.4068895213
574	0.4068541616
575	0.4068058217
576	0.406772934
577	0.4066758423
578	0.4065951691
579	0.4065595703
580	0.4065201009
581	0.4064694926
582	0.4063360087
583	0.4062874705
584	0.4062383321
585	0.4061980743
586	0.4061522573
587	0.4060697835
588	0.4060106964
589	0.4059658915
590	0.4058225403
591	0.4057258148
592	0.4056521708
593	0.4055782267
594	0.4055316569
595	0.405484787
596	0.4054401499
597	0.4053823751
598	0.4053401438
599	0.4052973836
600	0.4052206217
601	0.4050693003
602	0.4049642944
603	0.4048842468
604	0.404801885
605	0.4047711029
606	0.4046983592
607	0.4046345673
608	0.4044896393
609	0.4044418589
610	0.404364563
611	0.404325292
612	0.4042409465
613	0.4041931712
614	0.4041482544
615	0.4041179606
616	0.4040756785
617	0.4039411367
618	0.4038987071
619	0.403855779
620	0.4038122101
621	0.4037622782
622	0.4037250315
623	0.4036610667
624	0.4035686849
625	0.4035041046
626	0.4034635722
627	0.4033819326
628	0.4033319855
629	0.4032866211
630	0.4032410685
631	0.4031637319
632	0.4030513357
633	0.403012207
634	0.4029003499
635	0.4028613892
636	0.402822108
637	0.4027850545
638	0.4026850026
639	0.4026391703
640	0.4025767466
641	0.4025389608
642	0.4024429372
643	0.4023592173
644	0.4022927653
645	0.4022020823
646	0.402140269
647	0.4020676117
648	0.4020290883
649	0.4019570974
650	0.4019143728
651	0.4018284963
652	0.4017071533
653	0.4016439514
654	0.4015985667
655	0.4015559184
656	0.4015122884
657	0.4014658203
658	0.4013736165
659	0.4013099365
660	0.4012697398
661	0.4012272593
662	0.4011389414
663	0.4010489248
664	0.4010024821
665	0.400967982
666	0.4009305674
667	0.4008939158
668	0.4008321533
669	0.4007673442
670	0.4006869761
671	0.4006133067
672	0.4005678914
673	0.4004832408
674	0.400424113
675	0.4003818359
676	0.4003508504
677	0.4003155721
678	0.4002805481
679	0.4002238007
680	0.4001920268
681	0.4001485494
682	0.400085378
683	0.4000113576
684	0.3999677073
685	0.3998961741
686	0.3998154043
687	0.3997818705
688	0.3997158305
689	0.3996859436
690	0.3996558889
691	0.3996261037
692	0.3995857137
693	0.3995166626
694	0.3994493357
695	0.3993935394
696	0.3993395538
697	0.3992919718
698	0.3992229716
699	0.3991793772
700	0.3991127879
701	0.3990325775
702	0.3989929097
703	0.3989622396
704	0.3989253642
705	0.3988592326
706	0.3987825673
707	0.3987070516
708	0.3986558431
709	0.3986007029
710	0.3985379079
711	0.3984642893
712	0.3984095103
713	0.3983565369
714	0.3983048503
715	0.3982658488
716	0.3982054545
717	0.3981354116
718	0.3980960693
719	0.3980588684
720	0.3980082703
721	0.3979633331
722	0.3979258881
723	0.3978875987
724	0.3978435313
725	0.3977993011
726	0.397760025
727	0.3977156474
728	0.3976799367
729	0.3976375885
730	0.397602946
731	0.3975500234
732	0.3975111186
733	0.397476766
734	0.3974403534
735	0.3973764699
736	0.3973312073
737	0.3972638346
738	0.3972275441
739	0.3971739044
740	0.3970860036
741	0.3970470581
742	0.3970097097
743	0.3969559326
744	0.3968477732
745	0.3967814535
746	0.3967132874
747	0.3966710917
748	0.3966429189
749	0.396614624
750	0.3965665741
751	0.3965340271
752	0.3964892324
753	0.396441925
754	0.3964144948
755	0.3963788808
756	0.3963429464
757	0.396281545
758	0.3962481028
759	0.3962102661
760	0.396176712
761	0.3961450907
762	0.396114034
763	0.3960789591
764	0.3960414683
765	0.3960126648
766	0.3959538472
767	0.3958717346
768	0.3958379059
769	0.3957922312
770	0.3957497304
771	0.3956484375
772	0.395614502
773	0.3955883026
774	0.3955518545
775	0.3955210876
776	0.3954912923
777	0.3954294332
778	0.3953971558
779	0.3953613332
780	0.3953338114
781	0.395293045
782	0.3952539012
783	0.3952240397
784	0.3951755778
785	0.395099472
786	0.3950539042
787	0.394992513
788	0.3949578959
789	0.394910553
790	0.3948794912
791	0.3948326518
792	0.3947993011
793	0.3946978912
794	0.3946639252
795	0.3946270142
796	0.3945831604
797	0.3945349884
798	0.3945011749
799	0.394466512
800	0.3943561045
801	0.3943273265
802	0.394267039
803	0.3942347209
804	0.394190623
805	0.3941470998
806	0.3941155904
807	0.3940771434
808	0.3940452983
809	0.3939838308
810	0.3939437408
811	0.3939179382
812	0.3938825989
813	0.3938302358
814	0.3938036702
815	0.3937099609
816	0.3936659444
817	0.3936311086
818	0.3935802053
819	0.3935381266
820	0.3935086161
821	0.3934858195
822	0.3934450684
823	0.3933923391
824	0.3933614451
825	0.3933353678
826	0.3932786458
827	0.3932460225
828	0.3931978556
829	0.3931411031
830	0.3930947316
831	0.3930667419
832	0.3930275523
833	0.3929810333
834	0.3929469757
835	0.3928885803
836	0.392855662
837	0.3928171692
838	0.3927859141
839	0.392756307
840	0.3927208405
841	0.39264652
842	0.3926051585
843	0.3925775604
844	0.3925487366
845	0.3925226135
846	0.3924981689
847	0.3924544474
848	0.3924194895
849	0.3923906759
850	0.3923529917
851	0.3923202464
852	0.3922699229
853	0.3922378031
854	0.3922078654
855	0.3921580455
856	0.3921298625
857	0.3920847982
858	0.3920520121
859	0.3920152079
860	0.3919813334
861	0.3919553935
862	0.3918841909
863	0.3918524119
864	0.3918261719
865	0.3917633209
866	0.3917305959
867	0.3916718953
868	0.3916455739
869	0.3916028646
870	0.3915779673
871	0.3915488434
872	0.3915252533
873	0.391494044
874	0.3914628601
875	0.3914068909
876	0.3913721619
877	0.3913297323
878	0.3913028768
879	0.3912733358
880	0.3912298279
881	0.391198349
882	0.3911614431
883	0.391129776
884	0.3911019236
885	0.3910815837
886	0.3910278982
887	0.3910012716
888	0.3909674835
889	0.3909374288
890	0.3908985138
891	0.3908760681
892	0.3908452148
893	0.3907574717
894	0.3906043447
895	0.3905660807
896	0.390534078
897	0.3904755249
898	0.3904485321
899	0.3904188843
900	0.3903770243
901	0.3903530477
902	0.3903145599
903	0.3902698059
904	0.3902237193
905	0.3901982676
906	0.3901446075
907	0.3901141612
908	0.3900739644
909	0.3900368195
910	0.3899985555
911	0.3899727427
912	0.3899423014
913	0.3899172618
914	0.3898824005
915	0.3898348999
916	0.3898052979
917	0.3897801971
918	0.3897478333
919	0.3896963247
920	0.3896467845
921	0.3896183116
922	0.3895923818
923	0.3895551554
924	0.3895343374
925	0.3895029551
926	0.389472463
927	0.3894416351
928	0.3894062602
929	0.3893814545
930	0.389344752
931	0.3893220317
932	0.3892988129
933	0.3892668254
934	0.3892527161
935	0.3892005768
936	0.3891637014
937	0.3891352692
938	0.3890522614
939	0.3890270589
940	0.3890031738
941	0.3889714661
942	0.3889522095
943	0.3889166667
944	0.388886083
945	0.3888323364
946	0.3887990621
947	0.3887743785
948	0.388750234
949	0.3887252197
950	0.3886882833
951	0.3886567281
952	0.3886226145
953	0.3885637767
954	0.3885353699
955	0.3884797668
956	0.3884444936
957	0.388407191
958	0.3883725586
959	0.3883507843
960	0.3883177999
961	0.3882871195
962	0.3882599233
963	0.3882121073
964	0.3881872304
965	0.3881085103
966	0.3880579071
967	0.3880325521
968	0.3880063883
969	0.3879842478
970	0.3879660238
971	0.3879314117
972	0.3879097036
973	0.3878332825
974	0.3878141479
975	0.3877845205
976	0.3877366791
977	0.3876406199
978	0.3876003164
979	0.3875708974
980	0.3875459951
981	0.3874840698
982	0.3874650014
983	0.3874281158
984	0.3874000549
985	0.3873715617
986	0.3873123271
987	0.3872717896
988	0.3872312317
989	0.3871981659
990	0.3871701609
991	0.3871387278
992	0.3871186371
993	0.3870398
994	0.3870195058
995	0.3869890798
996	0.3869660187
997	0.3869308472
998	0.3868905182
999	0.3868624268
1000	0.386843399
1001	0.3868182831
1002	0.3867864634
1003	0.3867392832
1004	0.3867235006
1005	0.3866952922
1006	0.3865565643
1007	0.3865221252
1008	0.3864901326
1009	0.3864431305
1010	0.3864151103
1011	0.3863854777
1012	0.386348114
1013	0.3863124288
1014	0.3862883657
1015	0.3862510681
1016	0.3862223969
1017	0.3861882528
1018	0.3861656392
1019	0.3861384481
1020	0.3861196238
1021	0.3860682729
1022	0.3860265452
1023	0.3860023041
1024	0.3859537608
1025	0.3859030609
1026	0.3858321431
1027	0.385812144
1028	0.3857714488
1029	0.3857452647
1030	0.3857088216
1031	0.3856747233
1032	0.3856255391
1033	0.3855866852
1034	0.3855376027
1035	0.3854707896
1036	0.385440038
1037	0.3854159495
1038	0.3853313853
1039	0.3853061829
1040	0.385273112
1041	0.3852476705
1042	0.3852199554
1043	0.3851954295
1044	0.3851589712
1045	0.3851352895
1046	0.3851114756
1047	0.3850776316
1048	0.385050293
1049	0.3850205841
1050	0.3849962209
1051	0.3849379018
1052	0.3849109141
1053	0.3848689423
1054	0.3848483938
1055	0.3848223623
1056	0.3847954407
1057	0.3847660065
1058	0.3847096252
1059	0.3846810964
1060	0.3846480865
1061	0.3846288198
1062	0.3846037038
1063	0.3845617727
1064	0.3845381571
1065	0.3845078583
1066	0.3844785563
1067	0.3844416097
1068	0.3844125214
1069	0.3843916168
1070	0.3843671265
1071	0.384322108
1072	0.3842891032
1073	0.384255661
1074	0.384224233
1075	0.384200826
1076	0.3841730499
1077	0.3841297302
1078	0.3840874939
1079	0.3840230204
1080	0.3839894511
1081	0.383960434
1082	0.3839430339
1083	0.3839148254
1084	0.3838877207
1085	0.3838632507
1086	0.383834549
1087	0.3838036702
1088	0.3837687531
1089	0.3837507019
1090	0.3837232564
1091	0.3836923472
1092	0.3836427002
1093	0.3835650024
1094	0.3835334676
1095	0.3835099284
1096	0.3834842377
1097	0.383462972
1098	0.3834390004
1099	0.3834136658
1100	0.3833833364
1101	0.3833585459
1102	0.383341807
1103	0.3833177694
1104	0.3832832438
1105	0.3832700399
1106	0.3832490743
1107	0.3832277171
1108	0.383206604
1109	0.3831663717
1110	0.3831276398
1111	0.3830678965
1112	0.3830369263
1113	0.383006368
1114	0.3829812164
1115	0.3829565633
1116	0.3829265391
1117	0.3828863118
1118	0.3828481344
1119	0.3828096873
1120	0.3827783152
1121	0.3827343089
1122	0.3827064667
1123	0.3826269989
1124	0.382603185
1125	0.3825700887
1126	0.3825483093
1127	0.3825173086
1128	0.3824856618
1129	0.3824524689
1130	0.3824223938
1131	0.3823876851
1132	0.3823609212
1133	0.3822887878
1134	0.3822689107
1135	0.3822347056
1136	0.3822054698
1137	0.382182841
1138	0.3821636149
1139	0.3821361084
1140	0.3821052297
1141	0.3820779063
1142	0.3820476786
1143	0.38202506
1144	0.3819835205
1145	0.3819466451
1146	0.3819057973
1147	0.3818847605
1148	0.3818613739
1149	0.3818412069
1150	0.3818131866
1151	0.3817971293
1152	0.3817764435
1153	0.381753123
1154	0.3817178243
1155	0.381695694
1156	0.3816731567
1157	0.3816545308
1158	0.3815792491
1159	0.3815432994
1160	0.3815264689
1161	0.3814930929
1162	0.3814730225
1163	0.3814329325
1164	0.3814030304
1165	0.3813843282
1166	0.3813529917
1167	0.3813296254
1168	0.3813118642
1169	0.3812913106
1170	0.3812577566
1171	0.3812244568
1172	0.3811995138
1173	0.3811719208
1174	0.3811476644
1175	0.3811167043
1176	0.3810733897
1177	0.3810339915
1178	0.381016332
1179	0.3809920197
1180	0.3809714966
1181	0.3809422607
1182	0.3809163767
1183	0.3808232524
1184	0.3808020376
1185	0.3807780813
1186	0.38075619
1187	0.380729421
1188	0.3807020518
1189	0.380677297
1190	0.3806530457
1191	0.3806260071
1192	0.3805969798
1193	0.3805636749
1194	0.3805358175
1195	0.380506012
1196	0.3804764659
1197	0.3804555257
1198	0.3804311218
1199	0.3804051208
1200	0.3803907216
1201	0.3803337301
1202	0.3803032328
1203	0.3802757263
1204	0.3802476858
1205	0.3802171733
1206	0.3801860758
1207	0.3800712077
1208	0.3800354411
1209	0.3800040487
1210	0.3799883423
1211	0.3799571991
1212	0.3799354095
1213	0.3799125621
1214	0.3798869578
1215	0.3798508148
1216	0.3798180644
1217	0.3797887217
1218	0.3797598979
1219	0.3797395579
1220	0.3797074534
1221	0.3796838938
1222	0.37965625
1223	0.3796230621
1224	0.3795999196
1225	0.3795758769
1226	0.3795363159
1227	0.3795046844
1228	0.379438146
1229	0.3793946025
1230	0.3793671977
1231	0.3793256022
1232	0.3792943522
1233	0.3792672119
1234	0.3792454834
1235	0.3792249298
1236	0.3792022451
1237	0.3791767375
1238	0.3791511739
1239	0.3791229401
1240	0.3790823008
1241	0.3790182902
1242	0.3789889069
1243	0.378974116
1244	0.3789490255
1245	0.3789253896
1246	0.3789051107
1247	0.3788792369
1248	0.3788209585
1249	0.3787989705
1250	0.3787779388
1251	0.3787580261
1252	0.3787374166
1253	0.3787030284
1254	0.3786771393
1255	0.3786479696
1256	0.3786229451
1257	0.3785913391
1258	0.3785621643
1259	0.3785375061
1260	0.3785125529
1261	0.3784967957
1262	0.378460729
1263	0.3784387258
1264	0.3784101868
1265	0.3783822683
1266	0.3783548075
1267	0.3783219961
1268	0.3782941233
1269	0.3782682699
1270	0.3782453461
1271	0.3782240346
1272	0.378202179
1273	0.3781842702
1274	0.3781638947
1275	0.378142985
1276	0.3781108805
1277	0.3780847778
1278	0.3780625
1279	0.3780223999
1280	0.3779973297
1281	0.3779586182
1282	0.3779268901
1283	0.3778997701
1284	0.3778626506
1285	0.3778422699
1286	0.3778188273
1287	0.3777941945
1288	0.3777624969
1289	0.377737086
1290	0.3777183889
1291	0.3776934306
1292	0.3776548055
1293	0.3776318715
1294	0.3776105194
1295	0.377585022
1296	0.3775569763
1297	0.3775329895
1298	0.3775100606
1299	0.3774886373
1300	0.3774555918
1301	0.3774304555
1302	0.3774007619
1303	0.3773701223
1304	0.3773437297
1305	0.3773147329
1306	0.3772886556
1307	0.3772282664
1308	0.3772131348
1309	0.377189565
1310	0.3771707001
1311	0.377151708
1312	0.3771386617
1313	0.3771060994
1314	0.37708638
1315	0.3770508169
1316	0.3770180257
1317	0.3769862823
1318	0.376968867
1319	0.3769454905
1320	0.3769151052
1321	0.3768946177
1322	0.3768682556
1323	0.3768462168
1324	0.3768284912
1325	0.376799291
1326	0.3767726084
1327	0.3767362264
1328	0.3766993561
1329	0.3766716665
1330	0.3766518962
1331	0.3766286214
1332	0.3765962067
1333	0.3765704905
1334	0.3765495351
1335	0.3765141093
1336	0.3764917501
1337	0.3764641317
1338	0.3764457601
1339	0.3764037882
1340	0.3763848623
1341	0.3763498637
1342	0.3763247274
1343	0.3762991994
1344	0.376199117
1345	0.3761700338
1346	0.3761336161
1347	0.3760937602
1348	0.3760733897
1349	0.3760504354
1350	0.3760196533
1351	0.3759881337
1352	0.3759617004
1353	0.3759417216
1354	0.3759234619
1355	0.3759056651
1356	0.3758836416
1357	0.3758574473
1358	0.3758055623
1359	0.3757822673
1360	0.3757541707
1361	0.3757220357
1362	0.3756987712
1363	0.3756826426
1364	0.375665212
1365	0.3756407522
1366	0.3756164042
1367	0.3755877787
1368	0.3755739339
1369	0.3755478516
1370	0.3755296834
1371	0.375508255
1372	0.375478831
1373	0.3754597321
1374	0.375433375
1375	0.3754129486
1376	0.3753836568
1377	0.3753333232
1378	0.3753130035
1379	0.3752783356
1380	0.3752435557
1381	0.3752169596
1382	0.3751933441
1383	0.3751757711
1384	0.3751540731
1385	0.3751278127
1386	0.3751051839
1387	0.3750577443
1388	0.3750374552
1389	0.3750136617
1390	0.3749900106
1391	0.3749606476
1392	0.374934082
1393	0.3749076029
1394	0.3748824615
1395	0.3748610229
1396	0.3748379008
1397	0.3748130849
1398	0.3747937164
1399	0.3747734833
1400	0.3747543386
1401	0.3747303162
1402	0.3747019348
1403	0.3746797994
1404	0.374659729
1405	0.3746461792
1406	0.3746236471
1407	0.3746061757
1408	0.3745842641
1409	0.3745643921
1410	0.3745381165
1411	0.3745163778
1412	0.3744946899
1413	0.3744807688
1414	0.3744563599
1415	0.3744356639
1416	0.3744170532
1417	0.3744010366
1418	0.3743817444
1419	0.3743673452
1420	0.3743339844
1421	0.3743057251
1422	0.3742817993
1423	0.3742554169
1424	0.3742323151
1425	0.3742140147
1426	0.3741765493
1427	0.3741605886
1428	0.374134613
1429	0.3741102244
1430	0.3740805003
1431	0.3740662994
1432	0.3740387777
1433	0.3740192566
1434	0.3739930929
1435	0.3739710388
1436	0.3739513448
1437	0.3739277802
1438	0.3739015961
1439	0.3738686473
1440	0.3738409322
1441	0.3738097941
1442	0.3737828064
1443	0.37375236
1444	0.3737353465
1445	0.3737054647
1446	0.37368514
1447	0.3736582336
1448	0.373645518
1449	0.3736165263
1450	0.3735804901
1451	0.3735578868
1452	0.3735302531
1453	0.3735155538
1454	0.373479243
1455	0.3734448191
1456	0.3734267934
1457	0.3733944956
1458	0.3733707072
1459	0.3733501587
1460	0.3733310954
1461	0.3733111776
1462	0.3732857564
1463	0.3732635854
1464	0.3732435964
1465	0.373219101
1466	0.3731563059
1467	0.3731341909
1468	0.3731093089
1469	0.3730816956
1470	0.3730513255
1471	0.3730304057
1472	0.373000768
1473	0.3729802195
1474	0.3729522196
1475	0.3729325816
1476	0.3728871409
1477	0.3728675028
1478	0.37284257
1479	0.3728257599
1480	0.3728039296
1481	0.372783961
1482	0.3727588603
1483	0.372740153
1484	0.372719457
1485	0.3726923065
1486	0.372673701
1487	0.3726436818
1488	0.372622111
1489	0.3725972341
1490	0.3725764465
1491	0.3725422109
1492	0.3725166016
1493	0.3724937083
1494	0.3724764709
1495	0.3724608205
1496	0.3724396006
1497	0.3724215546
1498	0.3724032796
1499	0.3723791911
1500	0.3723218943
1501	0.3723008219
1502	0.372251358
1503	0.372227417
1504	0.3721986389
1505	0.3721824493
1506	0.3721554057
1507	0.3721310272
1508	0.3721118317
1509	0.3720906728
1510	0.3720627848
1511	0.3720416768
1512	0.3720173086
1513	0.3719978485
